ID,Gender,Grade,Rating,Promotion,Skill,Experience,Pay Position,Increment,Age,CGExperience,Status
1111112251,M,Level2,2,Yes,Engg,10.1,0.9,94707,36.5,8.24,Active
1111112254,M,Level2,3,Yes,Dotnet,10.9,1.4,43676,33.5,7.69,Active
1111112255,M,Level2,3,No,Test,9.6,0.9,38274,34.5,7.63,Active
1111112256,M,Level4,2,No,Engg,17.8,0.8,120210,44.9,7.41,Active
1111112258,M,Level2,1,No,Dotnet,7.3,1.1,64529,30.8,7.3,Active
1111112259,F,Level2,3,No,Dotnet,7.8,0.9,39487,31.1,7.25,Active
1111112260,F,Level2,2,No,Test,7.2,1,35307,30.6,7.25,Active
1111112263,F,Level2,3,No,Test,7.1,1,39505,31.3,7.09,Exited
1111112268,M,Level3,3,No,Jav,6.9,0.7,79902,31.9,6.96,Active
1111112270,M,Level2,2,No,Engg,6.9,1.2,43285,31.3,6.94,Active
1111112279,F,Level3,1,Yes,Engg,9.9,1,165657,32.7,6.81,Active
1111112281,M,Level2,1,Yes,Engg,8.8,1,115684,31,6.76,Exited
1111112287,M,Level3,2,No,Engg,10.5,0.9,75565,34.5,6.72,Active
1111112293,F,Level2,3,No,Test,8.9,1.2,32393,33,6.68,Active
1111112297,F,Level2,3,Yes,Dotnet,11,1.2,69547,36.8,6.63,Active
1111112298,M,Level2,3,Yes,Dotnet,10.5,1.2,61368,36.8,6.63,Active
1111112300,M,Level2,3,No,Engg,6.6,0.9,50046,32.5,6.63,Active
1111112306,F,Level2,3,No,Test,6.6,0.9,38274,30.1,6.63,Active
1111112311,F,Level2,3,Yes,Test,6.6,1.1,71027,28.7,6.59,Active
1111112312,F,Level2,2,No,Test,6.9,1,68536,31.3,6.59,Active
1111112313,M,Level2,1,No,Test,6.5,1,70488,30,6.58,Active
1111112315,M,Level2,2,Yes,Test,6.5,1,94895,29,6.58,Active
1111112320,M,Level3,2,No,Dotnet,11.5,0.9,66674,36.5,6.52,Active
1111112321,M,Level2,1,No,Engg,6.5,1.1,80035,28.7,6.52,Exited
1111112324,M,Level3,1,Yes,Engg,14.9,1,174560,36.6,6.51,Active
1111112333,M,Level2,1,No,Appdeva,6.4,0.8,94027,31,6.45,Active
1111112335,M,Level2,2,No,Dotnet,6.4,1,76407,27.5,6.44,Exited
1111112336,M,Level2,3,No,Dotnet,6.4,1,42077,27.5,6.44,Exited
1111112340,M,Level3,2,Yes,Engg,11,1.2,122743,32.6,6.41,Active
1111112345,M,Level3,3,Yes,Appdeva,13.6,1.2,26000,42,6.38,Active
1111112349,M,Level2,3,Yes,Dotnet,9.3,1.2,71519,31.4,6.36,Active
1111112355,M,Level2,3,No,Dotnet,9.8,0.9,38602,35.1,6.32,Active
1111112357,F,Level2,3,Yes,Engg,12.9,1,34343,33.9,6.31,Active
1111112363,F,Level2,3,No,Test,6.3,0.9,39331,29.3,6.29,Active
1111112367,M,Level2,3,No,Dotnet,8.4,1,60046,29.4,6.27,Active
1111112368,M,Level2,2,Yes,Engg,11.3,1.4,107614,32.9,6.26,Active
1111112370,M,Level2,3,No,Jav,6.2,1,40465,31.7,6.23,Active
1111112374,F,Level2,3,No,Dotnet,6.2,0.9,39505,28.6,6.19,Exited
1111112375,F,Level2,3,No,Dotnet,6.2,0.9,0,29.8,6.19,Exited
1111112382,M,Level2,2,No,Engg,6.1,1,59560,27.8,6.13,Active
1111112386,M,Level2,3,No,Engg,10.8,1.2,40655,34,6.11,Active
1111112387,M,Level2,3,No,Dotnet,9.3,1.2,50562,34.1,6.09,Active
1111112389,M,Level2,2,Yes,Test,9.2,1.2,87877,32.2,6.06,Active
1111112391,M,Level3,3,No,Jav,11.5,0.9,43907,36.8,6.05,Exited
1111112401,M,Level3,2,No,Jav,11.7,0.9,101442,36.7,5.97,Active
1111112403,M,Level2,2,Yes,Test,10.4,1.3,96367,33.1,5.88,Active
1111112407,F,Level3,3,Yes,Jav,12.4,0.9,94968,37.3,5.85,Active
1111112408,M,Level3,2,No,Dotnet,9.3,0.9,90509,32.2,5.85,Active
1111112409,M,Level2,3,No,Engg,10.2,1.5,48479,32.7,5.8,Exited
1111112430,M,Level2,3,No,Engg,7.7,1.1,0,31.2,5.4,Exited
1111112434,F,Level2,3,No,Test,5.3,0.9,36779,27.4,5.32,Active
1111112435,F,Level2,3,No,Engg,5.3,0.9,59281,29.2,5.3,Active
1111112436,M,Level2,2,Yes,Engg,11.2,1.2,79414,38.8,5.29,Active
1111112438,M,Level2,3,No,Test,5.3,0.9,39743,28.3,5.28,Active
1111112440,M,Level2,3,No,Engg,8.3,1.4,47674,35.8,5.25,Active
1111112441,M,Level2,1,No,Test,8.8,1.2,68294,34.8,5.25,Active
1111112443,M,Level2,3,No,Test,9.1,1.2,39365,35.5,5.21,Active
1111112444,M,Level2,2,Yes,Dotnet,10.1,1.4,104932,36.7,5.18,Active
1111112449,M,Level3,3,No,Engg,10.4,1.1,57059,33.7,5.08,Active
1111112463,M,Level2,3,No,Jav,8.7,1,0,30.1,5.03,Exited
1111112467,M,Level3,3,No,Engg,9.2,0.7,70000,32.6,6.06,Exited
1111112468,M,Level3,1,No,Engg,9.8,0.8,90973,31.7,5.47,Active
1111112472,M,Level4,3,No,Dotnet,11.6,0.9,65752,38.7,4.95,Active
1111112475,M,Level2,3,Yes,Dotnet,9.7,1.3,42953,33.5,4.92,Active
1111112478,M,Level3,3,No,Test,12.8,1.2,40000,36.1,4.9,Active
1111112480,M,Level3,1,No,Dotnet,9.4,1,95782,34,4.86,Active
1111112489,F,Level2,3,No,Dotnet,4.8,0.9,36763,26.6,4.82,Active
1111112490,M,Level2,3,Yes,Engg,10.6,1.3,44296,33.1,4.79,Active
1111112491,M,Level2,4,No,Dotnet,10.6,1.5,0,34.3,4.79,Active
1111112492,M,Level3,3,No,Engg,13.2,1,53223,39.7,4.79,Active
1111112497,M,Level2,3,Yes,Engg,8.4,1.4,82637,32.2,4.73,Active
1111112498,M,Level2,2,No,Dotnet,8,1.1,52760,35,4.73,Active
1111112499,F,Level2,3,No,Dotnet,4.7,0.9,39377,34.4,4.72,Active
1111112500,M,Level2,3,Yes,Dotnet,13.5,1.8,55872,41.6,4.72,Active
1111112502,M,Level2,3,No,Dotnet,4.7,0.9,39539,28.5,4.71,Active
1111112509,M,Level2,2,No,Engg,4.6,0.8,68588,28.2,4.66,Active
1111112512,M,Level3,3,No,Engg,5.5,0.9,51210,30.7,4.63,Exited
1111112515,M,Level2,2,No,Engg,4.6,0.9,70000,29.5,4.61,Active
1111112519,M,Level2,3,No,Engg,8.8,1.2,38326,31.7,4.58,Exited
1111112524,M,Level4,3,No,Dotnet,13.9,0.9,0,37.4,4.5,Exited
1111112525,M,Level3,3,No,Engg,8,0.9,50682,30.3,4.5,Active
1111112526,M,Level3,3,No,Engg,12.6,1,50514,38.7,4.5,Exited
1111112528,M,Level2,3,No,Dotnet,7.6,1.2,38698,31.5,4.47,Exited
1111112529,M,Level2,3,Yes,Test,9.3,1.7,96603,31.1,4.47,Active
1111112535,M,Level2,3,No,Engg,7.3,1.1,37240,30.8,4.4,Active
1111112536,F,Level2,3,No,Dotnet,6.2,1,40046,32.1,4.4,Active
1111112539,M,Level2,3,No,Test,11,1.2,38184,33.4,4.35,Active
1111112545,M,Level2,3,Yes,Test,18,1.2,36546,34.4,4.27,Active
1111112546,M,Level2,3,Yes,Engg,14.6,1.6,68755,40.9,4.24,Active
1111112550,F,Level4,3,No,Engg,12.9,0.8,104653,40.3,4.12,Active
1111112552,M,Level3,2,No,Engg,10.8,1.1,58702,33.4,4.11,Active
1111112553,M,Level3,2,No,Engg,8.6,0.9,78545,30.9,4.11,Active
1111112559,M,Level4,3,No,Engg,12.9,0.8,82972,37.9,4.05,Active
1111112562,F,Level2,3,Yes,Test,8.2,1.4,81870,31.8,4,Active
1111112563,M,Level4,2,No,Appdeva,14.4,1.2,83017,39.4,4,Active
1111112567,M,Level3,2,Yes,Test,13.8,1.3,112216,38.8,3.95,Active
1111112568,M,Level2,4,No,Dotnet,8.2,1.2,0,28.5,3.95,Exited
1111112570,M,Level3,1,No,Engg,11.5,1.1,119662,35.9,3.91,Active
1111112574,M,Level4,3,No,Engg,22.5,1,76442,42.7,3.85,Active
1111112575,F,Level2,3,No,Appdeva,7.7,1.2,44479,33.3,3.82,Active
1111112576,F,Level2,1,No,Appdeva,4.3,1,85531,28.4,3.79,Active
1111112587,M,Level2,2,No,Engg,7.5,1.2,54355,31.1,3.65,Active
1111112590,M,Level4,2,No,Engg,11.2,1,124700,37.7,3.63,Active
1111112591,M,Level2,3,Yes,Engg,12.9,1.5,50196,36.5,3.63,Exited
1111112600,M,Level2,2,Yes,Dotnet,7.1,1.3,99399,29.6,3.48,Active
1111112603,M,Level2,2,No,Test,8.5,1.6,75973,36,3.42,Active
1111112605,M,Level2,3,Yes,Dotnet,10.2,1.6,52492,33.9,3.42,Active
1111112612,F,Level2,3,No,Dotnet,6.6,1.2,39402,31.8,3.33,Active
1111112617,M,Level3,3,No,Test,9.7,1,46566,35.7,3.28,Active
1111112620,F,Level2,3,No,Jav,6.5,1,42557,31.3,3.27,Active
1111112625,M,Level3,3,Yes,Appdeva,15.6,1.4,44753,37.5,3.25,Active
1111112631,F,Level2,3,No,Engg,8.6,1,42414,32.8,3.2,Active
1111112636,F,Level2,3,No,Test,8.1,1.2,37828,31,3.12,Active
1111112638,M,Level3,2,Yes,Engg,9.3,1,121550,30.3,3.1,Active
1111112640,F,Level2,3,No,Engg,3.1,0.6,0,25,3.1,Exited
1111112641,M,Level2,1,Yes,Engg,7.5,1.4,119099,31.2,3.08,Active
1111112642,M,Level2,3,No,Jav,7.7,1.5,0,32.7,3.08,Exited
1111112647,F,Level3,3,No,Engg,10.1,1.1,15000,32.6,3.04,Active
1111112650,F,Level2,2,No,Jav,9.6,1.2,49610,34.6,3.01,Active
1111112652,M,Level2,3,Yes,Engg,11.7,1.2,40541,35,2.99,Active
1111112653,F,Level2,2,No,Test,5.9,1.2,60000,27.8,2.99,Active
1111112654,M,Level2,1,Yes,Test,6.7,1.2,127663,29.6,2.99,Active
1111112656,F,Level2,3,No,Engg,8.3,1.2,39800,32.8,2.98,Active
1111112660,M,Level3,3,Yes,Jav,15.9,1.4,15000,40.5,2.96,Active
1111112663,F,Level2,1,Yes,Jav,8.1,1.1,132184,29.9,2.96,Active
1111112664,M,Level2,3,No,Engg,10.6,1.4,46265,35.9,2.95,Active
1111112665,M,Level2,3,No,Jav,12.2,1.9,60552,36,2.95,Active
1111112666,M,Level2,3,No,Jav,6,0.9,39179,29,2.93,Active
1111112669,F,Level2,2,No,Engg,5.3,0.9,75600,26.5,2.92,Active
1111112677,M,Level2,1,No,Engg,5.6,0.9,80878,28.5,2.87,Active
1111112684,M,Level2,3,No,Dotnet,9.5,1.5,46963,32.9,2.79,Active
1111112686,F,Level2,2,No,Engg,6.4,1.2,80663,30.7,2.78,Active
1111112691,F,Level3,3,No,Engg,9.6,1.2,5000,35.6,2.74,Active
1111112692,M,Level2,3,No,Custom,6.1,1.1,0,27.7,2.74,Exited
1111112695,M,Level2,3,Yes,Jav,9.3,1.3,86054,38.6,2.73,Exited
1111112696,M,Level3,3,No,Engg,11.3,1.4,0,34,2.73,Active
1111112697,F,Level3,3,No,Jav,8.4,0.9,81551,30.7,2.72,Active
1111112699,M,Level2,2,No,Appdeva,4.4,0.9,80971,29.4,2.72,Active
1111112700,M,Level2,3,No,Test,5.2,1,0,28.5,2.72,Exited
1111112704,M,Level2,2,No,Engg,6.3,1,85000,28.8,2.69,Active
1111112706,M,Level2,3,No,Engg,6.6,1.1,37134,33.2,2.69,Exited
1111112712,M,Level3,3,No,Dotnet,12.1,1.6,35000,33.5,2.62,Active
1111112727,M,Level2,3,No,Engg,8.4,1.4,55686,31.5,2.46,Active
1111112728,M,Level2,3,No,Jav,6,1,0,28.8,2.44,Exited
1111112730,F,Level2,2,No,Engg,8.5,1.4,59859,31.3,2.42,Active
1111112737,F,Level2,2,No,Engg,8.9,1.4,70000,31.3,2.27,Active
1111112742,M,Level2,3,Yes,Dotnet,9.7,1.9,50943,30.8,2.13,Active
1111112745,F,Level2,3,No,Test,6.9,1.3,40827,31.3,2.09,Active
1111112747,M,Level3,1,Yes,Test,9.8,1.1,129592,34.3,2.07,Active
1111112749,F,Level2,3,No,Test,8.6,1.1,35946,30.2,1.99,Active
1111112750,F,Level3,2,No,Jav,10.7,1.1,87346,33.5,1.99,Active
1111112756,M,Level3,3,No,Engg,6.6,1,54647,32.3,1.56,Active
1111112762,F,Level2,3,No,Dotnet,2.1,1.3,31247,33.8,1.43,Active
1111112763,M,Level3,3,No,Engg,7.8,1.4,15000,29.9,1.43,Active
1111112764,M,Level2,3,No,Engg,7.9,1.5,0,34,1.42,Exited
1111112766,M,Level3,1,Yes,Dotnet,22.7,1.8,203067,44.9,1.41,Active
1111112770,F,Level2,3,No,Engg,6.8,1.3,0,29.3,1.4,Exited
1111112772,M,Level2,3,No,ERP,6.4,1.4,44595,29,1.39,Exited
1111112780,F,Level2,3,No,Engg,6.9,1.2,40162,34.4,1.31,Exited
1111112782,M,Level2,3,No,ERP,5.3,1.3,43196,29.3,1.28,Exited
1111112784,F,Level2,3,No,Jav,6.6,1.2,0,30.5,1.24,Exited
1111112785,F,Level2,3,No,Jav,9.3,1.5,47287,29.6,1.22,Active
1111112788,F,Level2,3,No,Engg,8.8,1.4,47287,34.7,1.21,Active
1111112793,M,Level2,2,No,Engg,7.3,1.7,53798,33.1,1.15,Exited
1111112796,M,Level2,3,No,Test,9.3,1.9,59161,35.4,1.11,Exited
1111112797,M,Level2,4,No,Test,9.2,1.3,0,33.2,1.11,Active
1111112800,M,Level3,2,No,Engg,11.8,1.4,84099,35.5,1.07,Active
1111112806,M,Level3,3,No,Test,10.2,1.6,34000,37.9,1.04,Active
1111112807,M,Level2,3,No,Appdeva,6.2,1.6,56786,29.9,1.03,Exited
1111112814,M,Level3,2,No,Test,8.6,1.2,49318,32.5,0.94,Active
1111112821,M,Level3,3,No,Test,9.3,1.4,0,31.5,0.89,Active
1111112822,M,Level4,3,No,Test,0.8,1.1,20000,39.4,0.87,Exited
1111112825,F,Level3,3,No,Engg,16.7,1,47086,37.7,0.86,Active
1111112828,M,Level3,3,No,Engg,8.2,0.9,40703,32.4,0.84,Exited
1111112831,M,Level2,3,No,Test,6.3,1.2,0,31.7,0.81,Exited
1111112832,M,Level2,3,No,Jav,7.7,1.6,39596,32.7,0.78,Active
1111112833,M,Level2,3,No,Appdeva,9.8,1.1,40138,30.8,0.76,Exited
1111112836,F,Level2,3,No,Test,6.1,1.3,31960,30.2,0.76,Active
1111112839,M,Level2,3,No,Dotnet,6.6,1.4,32370,28.1,0.71,Active
1111112844,M,Level2,3,No,Dotnet,7.5,1.1,23827,34.7,0.67,Active
1111112846,M,Level3,3,No,Engg,9.7,1,34432,32.2,0.66,Exited
1111112850,M,Level2,4,No,Engg,5.9,1.6,0,28.3,0.61,Exited
1111112851,M,Level2,3,No,Jav,5.1,1.5,28765,29.6,0.58,Active
1111112852,M,Level4,3,No,Appdeva,10.8,1,37932,36.4,0.57,Active
1111112853,M,Level2,3,No,Jav,6.2,1.5,26486,27.7,0.56,Exited
1111112855,M,Level4,3,No,Engg,19.1,1.1,0,44.6,0.55,Active
1111112861,M,Level2,2,No,Engg,0.4,1.6,0,25.9,0.47,Exited
1111112862,M,Level3,3,No,Appdeva,9.3,1.5,0,30.9,0.47,Active
1111112866,M,Level3,3,No,Engg,0.3,1.4,0,31.5,0.39,Active
1111112873,M,Level4,4,No,Engg,9.3,1.2,0,31.9,0.3,Exited
1111112875,M,Level4,3,No,Engg,10.6,1,0,34.9,0.28,Active
1111112878,M,Level3,3,No,Appdeva,5.5,1,27388,34.4,0.27,Active
1111112880,M,Level3,3,No,Engg,8.8,1.3,0,36,0.26,Active
1111112881,M,Level4,1,No,Engg,12.3,1.1,160000,34,12.31,Active
1111112884,M,Level3,3,Yes,Engg,9.8,1,99825,42.5,9.78,Active
1111112886,M,Level3,3,Yes,Engg,8.7,1.2,93000,37.5,8.71,Active
1111112887,M,Level3,3,Yes,Engg,8.6,0.9,106946,34.9,8.61,Active
1111112890,M,Level4,2,No,Engg,7.8,0.8,130760,37.6,7.76,Active
1111112891,F,Level3,3,No,Engg,7.3,0.9,0,33.3,7.32,Exited
1111112892,M,Level3,2,Yes,Engg,6.9,1.3,130701,33.6,6.9,Active
1111112893,M,Level3,1,Yes,Engg,6.8,0.9,152694,31.6,6.82,Exited
1111112895,M,Level2,3,No,Engg,6.7,0.8,36269,28.9,6.64,Active
1111112899,F,Level3,2,No,Engg,10.6,0.7,91921,33.9,5.93,Active
1111112903,M,Level2,3,No,Engg,7.2,0.8,43113,31.9,5.56,Active
1111112906,M,Level2,3,No,Engg,7.7,0.7,59541,30.4,5.44,Active
1111112910,F,Level1,3,No,Engg,5.4,1,38098,30.3,5.35,Exited
1111112911,M,Level3,4,No,Engg,8.9,0.6,0,34.5,5.34,Active
1111112913,M,Level2,2,Yes,Engg,5.3,0.8,91173,26.8,5.25,Active
1111112914,M,Level2,1,Yes,Engg,5.3,0.8,98329,27.7,5.25,Active
1111112920,M,Level3,3,No,Engg,9,0.8,6951,33.5,5.02,Exited
1111112921,M,Level3,3,No,Engg,10.4,1,76171,35,4.99,Active
1111112925,M,Level3,3,No,Engg,12.8,1.1,60000,38.2,4.86,Active
1111112932,M,Level4,1,No,Engg,11.8,0.9,129200,36.2,4.45,Active
1111112933,M,Level3,1,No,Engg,6.8,0.4,59200,32.3,4.44,Active
1111112936,M,Level1,4,No,Engg,4.3,1,0,28.5,4.29,Active
1111112937,M,Level1,3,No,Engg,4.3,0.9,25006,26.9,4.29,Exited
1111112939,M,Level3,3,No,Engg,16.1,0.9,45526,42.5,4.28,Active
1111112942,M,Level3,3,No,Engg,9.5,0.6,44166,30.6,4.14,Active
1111112947,M,Level1,2,Yes,Engg,4.1,1,102678,26.8,4.08,Active
1111112948,M,Level3,3,No,Engg,10.9,0.9,47732,33.6,4.63,Active
1111112952,M,Level1,1,Yes,Engg,4,0.9,69680,25.7,4.02,Exited
1111112956,M,Level2,2,Yes,Engg,5.5,0.9,112187,28.1,3.69,Active
1111112958,M,Level2,2,Yes,Engg,5.3,0.8,80872,29.3,3.61,Active
1111112961,M,Level4,3,No,Engg,11.1,0.8,83709,40,11.08,Exited
1111112967,M,Level3,3,Yes,Engg,9.1,1,150476,33.5,3.4,Exited
1111112971,M,Level3,3,No,Engg,11.3,0.9,49555,35.6,3.35,Active
1111112972,M,Level3,2,Yes,Engg,11,1.2,145638,35.1,3.24,Active
1111112977,M,Level3,1,No,Engg,7.2,0.8,101115,29.3,3.08,Active
1111112983,M,Level3,3,No,Engg,10.9,1.2,0,34.6,2.85,Active
1111112984,F,Level3,2,No,Engg,9.9,1,73032,34.3,2.84,Active
1111112985,M,Level4,1,No,Engg,13,1,160000,34.9,2.78,Active
1111112991,M,Level3,2,Yes,Engg,11.9,0.9,126313,34.2,2.74,Active
1111112992,M,Level2,3,No,Engg,6.6,0.8,41091,30.3,2.74,Active
1111112993,M,Level3,2,No,Engg,8.2,0.8,69680,31.7,2.73,Active
1111112995,M,Level3,3,No,Engg,13.5,0.9,47205,32.4,2.72,Active
1111112998,F,Level1,2,No,Engg,2.7,0.9,0,25.6,2.69,Exited
1111113002,M,Level2,3,No,Engg,4.6,0.6,34283,27.8,2.64,Active
1111113005,F,Level3,2,No,Engg,5.2,0.7,0,26.3,2.59,Exited
1111113008,M,Level3,1,Yes,Engg,8.5,1.2,161250,30.7,2.56,Active
1111113011,M,Level3,2,No,Engg,5.8,0.8,68425,30.7,2.48,Active
1111113013,M,Level3,2,No,Engg,8,0.7,72269,30.6,2.43,Active
1111113014,F,Level2,2,No,Engg,4.9,0.8,50435,26.4,2.42,Active
1111113021,M,Level2,3,No,Engg,4.4,0.7,94603,29.2,2.16,Active
1111113029,M,Level2,2,Yes,Engg,6.2,1.1,138708,29.5,2.08,Exited
1111113036,M,Level3,3,Yes,Engg,21.2,1,22173,43.8,1.89,Active
1111113038,F,Level3,3,No,Engg,6.6,0.6,60250,32.1,1.8,Active
1111113039,M,Level3,1,No,Engg,6.3,0.9,102856,32.3,1.76,Active
1111113041,M,Level3,2,No,Engg,8.9,1,62562,37.4,1.7,Active
1111113043,M,Level3,1,No,Engg,6.8,0.8,88963,28.5,1.72,Exited
1111113044,M,Level2,2,No,Engg,1.7,1,63516,31.9,1.66,Active
1111113053,F,Level3,3,No,Engg,7.6,0.7,0,32.6,1.55,Exited
1111113055,M,Level1,3,No,Engg,2.6,0.8,47662,26.6,1.51,Active
1111113057,M,Level1,4,No,Engg,4.2,0.9,0,32.1,1.51,Active
1111113059,M,Level2,3,No,Engg,6.9,0.8,50641,29.5,1.5,Active
1111113066,M,Level3,2,No,Engg,9.1,1.1,91387,34.6,1.33,Active
1111113067,M,Level1,3,No,Engg,3.5,0.9,24884,25.4,1.31,Active
1111113073,M,Level2,3,No,Engg,5.4,0.7,36751,31.3,1.24,Active
1111113079,M,Level1,3,No,Engg,4.4,1,17138,27.3,1.13,Active
1111113081,M,Level1,3,No,Engg,3.4,1.3,27275,29.3,1.07,Active
1111113083,M,Level4,3,No,Jav,9.9,0.6,40754,40.5,1.03,Exited
1111113090,M,Level3,3,No,Engg,4.4,0.9,43435,29.8,0.9,Exited
1111113091,M,Level1,3,No,Engg,3.8,0.8,0,24.9,0.86,Exited
1111113092,F,Level1,3,No,Engg,3,0.9,38599,26.7,0.84,Active
1111113093,M,Level2,3,No,Engg,7.2,1,36954,30.3,0.83,Active
1111113099,M,Level3,3,No,Engg,5.7,1.1,15000,30.7,0.74,Active
1111113101,M,Level1,3,No,Engg,6.5,0.9,28041,30.2,0.74,Active
1111113102,M,Level2,3,No,Engg,3.8,1.1,25989,29.6,0.71,Exited
1111113103,M,Level2,3,No,Engg,4.5,0.8,29071,27.4,0.71,Exited
1111113105,M,Level1,4,No,Engg,7,1.1,0,30.5,0.72,Exited
1111113106,M,Level3,3,No,Engg,8.8,1.4,17000,31.3,0.69,Active
1111113109,M,Level2,3,No,Engg,4.1,1.1,31263,31.3,0.68,Active
1111113113,M,Level3,3,No,Engg,7.1,1,33343,28.5,0.63,Active
1111113118,M,Level3,3,No,Engg,7,1,32169,33.6,0.61,Active
1111113120,M,Level1,2,No,Engg,3.5,1.1,24363,26.3,0.59,Active
1111113122,F,Level2,3,No,Engg,4.8,0.9,21512,27.8,0.58,Active
1111113123,F,Level1,3,No,Engg,3,1.3,14755,24.3,0.55,Active
1111113130,F,Level1,3,No,Engg,7.2,1.3,0,27.8,0.45,Exited
1111113132,M,Level2,3,No,Engg,4.1,0.6,0,27.9,0.45,Exited
1111113133,M,Level3,3,No,Engg,6.8,0.9,0,35,0.44,Active
1111113137,F,Level3,3,No,Engg,6.3,0.7,0,30.6,0.42,Active
1111113144,M,Level1,3,Yes,Engg,5.8,1.8,101547,31.7,5.78,Exited
1111113146,M,Level3,3,No,Engg,9.1,0.8,0,30.4,0.38,Active
1111113149,M,Level3,3,No,Engg,10.4,1.2,0,32.5,0.34,Active
1111113150,M,Level3,3,No,Engg,5.3,0.8,0,27,0.34,Active
1111113153,M,Level2,3,Yes,Engg,8,0.8,27905,29.6,4.91,Exited
1111113162,M,Level2,3,No,Engg,5.5,1.4,0,27.6,0.27,Active
1111113169,M,Level2,3,No,Engg,8.5,1.2,37974,32.6,0.26,Active
1111113170,M,Level3,3,No,Engg,4.5,1,53224,33.6,0.26,Active
1111113172,M,Level2,3,No,Engg,5,0.7,35071,33.7,0.26,Active
1111113173,M,Level1,3,No,Engg,4.6,0.9,22788,29.6,0.26,Active
1111113174,M,Level2,2,Yes,Dotnet,9.9,1.7,111202,35.5,2.91,Exited
1111113177,M,Level4,3,No,BI,15.4,0.9,145771,44.5,12.37,Exited
1111113180,F,Level4,3,No,DB,20.9,0.9,58881,42.4,11.67,Active
1111113185,F,Level3,3,Yes,Inf,12.7,1,40481,38.3,10.7,Active
1111113188,M,Level4,3,No,BI,10.3,0.8,96755,43.5,10.28,Active
1111113190,M,Level3,3,No,HCM,10.2,1,45341,42.6,10.18,Active
1111113191,M,Level4,3,No,Dotnet,10.2,0.8,120258,40.9,10.18,Active
1111113200,M,Level3,3,No,Jav,9.8,0.9,78554,41.5,9.82,Active
1111113205,M,Level4,3,Yes,Dotnet,9.5,0.8,109548,40.8,9.53,Exited
1111113206,M,Level3,3,No,Dotnet,9.5,1.2,0,39.3,9.51,Exited
1111113209,M,Level3,3,No,Test,32.3,0.8,32644,53.5,9.36,Active
1111113210,F,Level3,3,Yes,DB,9.4,1.1,5000,39.8,9.35,Active
1111113212,M,Level3,2,Yes,Inf,9.3,1.1,71781,35.2,9.33,Active
1111113213,M,Level3,3,Yes,Jav,9.3,0.9,41700,47.2,9.28,Active
1111113214,M,Level3,3,No,Appdeva,9.3,0.7,61911,39,9.24,Active
1111113215,M,Level3,3,No,Dotnet,9.2,1,41636,42.2,9.22,Active
1111113221,F,Level3,2,No,Dotnet,9,0.6,32965,38.5,8.96,Active
1111113225,M,Level4,3,No,Inf,8.7,1.1,70020,41,8.72,Active
1111113229,F,Level3,2,Yes,Dotnet,8.7,1.2,107000,34.6,8.64,Active
1111113234,M,Level3,3,Yes,DB,8.5,1.1,49532,35.4,8.52,Active
1111113236,M,Level4,3,No,Appdeva,8.4,0.8,64675,35.4,8.43,Active
1111113243,M,Level3,3,No,Inf,8.3,1,39936,38.7,8.3,Active
1111113249,M,Level3,3,Yes,Appdeva,8.2,0.8,45103,36.1,8.16,Active
1111113254,M,Level3,2,Yes,Jav,8.1,1.1,100565,36,8.05,Active
1111113258,M,Level3,2,No,Inf,7.5,0.9,0,35.1,7.52,Exited
1111113261,M,Level3,3,Yes,Inf,7.3,1.2,71732,37.8,7.24,Active
1111113263,M,Level3,3,No,Dotnet,7.1,0.7,39764,35.9,7.04,Active
1111113272,M,Level2,3,No,Reporting,6.8,0.9,57764,29.2,6.77,Active
1111113277,M,Level4,2,Yes,Inf,6.7,0.9,167938,36.5,6.67,Active
1111113278,M,Level4,2,No,Appdeva,6.7,1.2,72866,33.8,6.66,Active
1111113280,M,Level4,3,No,Reporting,6.6,0.7,98598,35.6,6.63,Active
1111113281,M,Level3,2,No,Jav,6.6,1,100075,39.8,6.61,Exited
1111113282,F,Level3,3,No,Dotnet,6.6,1.1,0,39,6.54,Active
1111113286,M,Level4,2,No,Inf,6.5,1.1,0,40.8,6.49,Exited
1111113288,M,Level3,2,No,Jav,6.5,0.8,72217,36.4,6.47,Active
1111113292,M,Level3,2,No,Dotnet,6.4,1.2,57636,34.4,6.43,Exited
1111113294,M,Level4,1,Yes,Dotnet,6.4,0.8,185700,36.3,6.42,Active
1111113296,M,Level2,2,Yes,Inf,6.4,1,0,30.3,6.4,Exited
1111113299,F,Level3,3,No,Dotnet,12,1,41815,38.4,6.35,Active
1111113300,M,Level3,3,Yes,Jav,14.8,0.8,46348,41.5,6.32,Active
1111113305,M,Level4,3,No,BI,10.5,0.8,75626,38.1,6.29,Exited
1111113306,F,Level3,2,No,BI,12.7,0.9,68833,37.4,6.28,Active
1111113309,M,Level3,4,No,Dotnet,8.2,0.6,0,32.7,6.26,Active
1111113310,F,Level3,3,No,BI,8.5,0.6,39664,31.7,6.26,Active
1111113319,M,Level3,3,No,Jav,10.7,0.8,48583,31.5,6.15,Active
1111113324,M,Level3,2,No,Appdeva,11.5,1.1,46335,35.2,6.07,Active
1111113327,M,Level3,2,No,Dotnet,11.3,1.1,59745,34.7,6.01,Active
1111113331,F,Level1,3,No,Appdeva,6,1,28359,30.8,5.95,Active
